date,country,channel,campaign,device,group,impressions,clicks,conversions,spend_usd
2025-02-25,KR,Naver,Flight,desktop,B,9467,376,25,388.8
2025-03-16,JP,Google,Flight,desktop,A,13552,526,26,214.99
2025-02-27,TW,Naver,Flight,mobile,B,5486,191,4,250.77
2025-02-23,SG,Baidu,Vacation,desktop,A,7036,240,12,167.45
2025-02-12,SG,Facebook,Flight,mobile,B,1061,43,3,28.79
2025-01-23,KR,Naver,Flight,mobile,B,3861,164,9,177.49
2025-01-26,TH,Twitter,Flight,desktop,A,14315,433,15,191.28
2025-03-09,JP,Google,Hotel,mobile,A,3531,140,5,77.09
2025-01-07,TH,Twitter,Flight,mobile,B,4235,191,9,192.65
2025-01-08,JP,Twitter,Vacation,desktop,A,2494,83,6,29.17
2025-02-05,KR,Twitter,Flight,mobile,B,13774,566,29,620.33
2025-03-11,TW,Google,Hotel,mobile,B,3688,186,14,165.93
2025-03-01,TW,Google,Hotel,desktop,A,6542,272,12,406.97
2025-02-23,TH,Google,Vacation,desktop,A,12851,496,14,426.33
2025-02-18,TW,Facebook,Flight,mobile,A,9778,357,15,289.0
2025-01-10,JP,Google,Vacation,desktop,A,14803,568,36,426.07
2025-01-30,TH,Naver,Hotel,desktop,A,12550,353,11,404.7
2025-01-08,SG,Facebook,Hotel,desktop,A,13427,481,15,207.01
2025-03-10,SG,Naver,Hotel,desktop,B,11582,475,15,585.96
2025-03-09,TW,Naver,Vacation,mobile,B,7822,319,17,119.76
2025-01-24,KR,Baidu,Hotel,desktop,A,455,15,0,20.09
2025-01-27,JP,Naver,Flight,desktop,A,6114,194,5,262.29
2025-01-29,JP,Facebook,Flight,desktop,A,11347,430,16,600.97
2025-03-22,TW,Facebook,Hotel,mobile,A,10938,347,12,191.52
2025-02-13,KR,Facebook,Hotel,desktop,A,14942,510,21,554.6
2025-03-10,TH,Twitter,Vacation,desktop,B,8811,345,14,293.23
2025-02-10,KR,Naver,Vacation,desktop,B,4201,163,9,88.15
2025-03-04,JP,Baidu,Hotel,desktop,B,2179,99,6,85.48
2025-02-17,TW,Naver,Hotel,desktop,A,11050,335,18,237.97
2025-01-26,SG,Twitter,Flight,desktop,A,1912,64,6,57.33
2025-03-20,KR,Google,Vacation,desktop,A,12698,518,21,516.34
2025-03-05,TW,Google,Hotel,desktop,B,7990,379,19,285.3
2025-03-11,SG,Google,Flight,desktop,B,13051,665,37,879.01
2025-03-27,TH,Twitter,Vacation,desktop,B,1047,37,3,42.71
2025-01-23,JP,Naver,Hotel,desktop,A,9386,299,4,381.06
2025-01-09,KR,Google,Hotel,desktop,A,12689,508,23,437.46
2025-02-22,SG,Baidu,Hotel,mobile,A,13278,407,26,480.33
2025-01-30,TH,Baidu,Flight,desktop,A,14866,421,22,394.0
2025-02-09,TH,Baidu,Vacation,desktop,B,8265,317,15,269.8
2025-01-22,SG,Naver,Hotel,mobile,B,14340,566,24,99.62
2025-02-05,TH,Baidu,Hotel,desktop,A,11076,345,19,190.71
2025-02-05,KR,Facebook,Flight,desktop,B,5404,250,11,149.51
2025-02-01,SG,Google,Vacation,mobile,B,5026,227,15,79.04
2025-03-08,SG,Baidu,Flight,mobile,B,2091,73,1,98.36
2025-02-23,SG,Baidu,Vacation,desktop,B,12672,485,20,401.42
2025-02-12,KR,Facebook,Hotel,mobile,B,11071,512,31,147.71
2025-01-11,KR,Facebook,Flight,mobile,A,7874,264,15,309.93
2025-02-21,SG,Naver,Vacation,mobile,B,9099,346,22,392.31
2025-01-16,TH,Baidu,Flight,mobile,B,6092,235,14,195.77
2025-01-29,TW,Google,Flight,desktop,B,11086,585,25,392.11
2025-02-07,SG,Facebook,Hotel,mobile,A,12918,489,20,343.13
2025-01-13,KR,Twitter,Hotel,desktop,A,6932,222,10,202.44
2025-02-05,JP,Google,Vacation,mobile,B,3423,183,10,167.29
2025-01-25,KR,Twitter,Vacation,mobile,B,10886,445,21,604.23
2025-03-18,TW,Baidu,Vacation,desktop,A,11109,348,16,349.56
2025-03-19,SG,Twitter,Vacation,mobile,B,14113,529,22,464.19
2025-01-01,SG,Google,Flight,mobile,B,14828,766,47,679.87
2025-02-24,JP,Facebook,Flight,desktop,A,484,23,1,7.96
2025-02-27,SG,Google,Vacation,mobile,A,11603,450,16,390.92
2025-02-04,TH,Baidu,Vacation,mobile,B,3167,119,5,54.71
2025-02-12,TH,Twitter,Vacation,mobile,B,11524,439,23,419.77
2025-03-13,TW,Facebook,Vacation,mobile,B,1350,53,3,63.67
2025-02-04,JP,Naver,Vacation,desktop,B,8606,348,14,224.23
2025-01-06,KR,Naver,Flight,mobile,A,6993,207,6,289.65
2025-02-03,JP,Baidu,Vacation,mobile,A,5022,149,5,83.62
2025-01-23,JP,Twitter,Vacation,mobile,A,5116,176,2,166.0
2025-02-04,TW,Google,Flight,desktop,A,12572,514,25,124.68
2025-01-21,TH,Baidu,Flight,mobile,A,826,26,0,4.27
2025-01-14,SG,Google,Vacation,desktop,A,3501,149,10,30.3
2025-03-30,TW,Twitter,Hotel,mobile,B,10443,445,13,279.55
2025-01-12,TH,Twitter,Hotel,desktop,B,4327,187,5,213.77
2025-03-05,TH,Baidu,Hotel,mobile,A,14897,414,13,54.14
2025-03-06,JP,Naver,Vacation,mobile,A,8035,250,12,211.04
2025-02-25,TW,Facebook,Vacation,mobile,A,4091,150,7,101.06
2025-03-24,KR,Facebook,Flight,desktop,B,7066,357,24,476.62
2025-01-01,KR,Twitter,Hotel,desktop,B,2283,100,5,35.8
2025-01-28,JP,Naver,Hotel,mobile,B,11761,405,19,372.17
2025-01-17,TW,Naver,Hotel,desktop,B,6330,292,13,236.16
2025-02-21,TH,Baidu,Hotel,mobile,B,11188,436,31,444.31
2025-02-27,KR,Twitter,Vacation,desktop,A,6641,190,12,91.51
2025-03-22,TH,Google,Hotel,desktop,A,6925,278,16,125.2
2025-02-04,KR,Facebook,Flight,desktop,A,7056,236,10,223.63
2025-01-22,JP,Twitter,Vacation,mobile,B,5059,202,9,264.16
2025-03-25,JP,Baidu,Flight,mobile,A,1031,30,1,10.6
2025-03-02,TH,Baidu,Vacation,mobile,B,1583,63,3,58.04
2025-03-10,TH,Facebook,Hotel,mobile,B,14033,638,24,698.37
2025-02-10,KR,Baidu,Flight,mobile,B,4175,179,18,142.32
2025-02-10,TW,Naver,Flight,mobile,A,8432,239,10,242.71
2025-02-05,TW,Google,Hotel,mobile,A,8776,340,13,301.18
2025-03-09,KR,Facebook,Flight,desktop,B,1726,78,2,102.63
2025-01-19,TH,Naver,Flight,mobile,A,1394,38,0,22.92
2025-03-29,KR,Naver,Hotel,mobile,A,11384,335,19,139.63
2025-01-16,JP,Baidu,Hotel,desktop,B,11817,429,16,404.26
2025-02-11,KR,Twitter,Flight,desktop,B,11189,429,20,437.34
2025-01-29,JP,Twitter,Vacation,mobile,A,10469,313,15,411.8
2025-02-27,KR,Baidu,Vacation,desktop,A,2518,71,3,92.72
2025-03-03,JP,Baidu,Flight,desktop,A,10470,292,9,97.46
2025-03-24,KR,Google,Flight,desktop,A,7020,294,6,56.84
2025-03-13,KR,Google,Hotel,desktop,B,3063,158,8,213.29
2025-01-23,TW,Google,Vacation,mobile,A,2151,88,1,20.88
2025-01-19,SG,Google,Hotel,mobile,A,2619,102,3,69.76
2025-03-21,TH,Naver,Flight,mobile,B,4439,201,7,194.28
2025-02-13,KR,Facebook,Hotel,desktop,B,11566,520,24,174.8
2025-01-09,SG,Facebook,Vacation,mobile,B,10796,514,33,249.71
2025-03-16,TH,Naver,Hotel,mobile,B,10171,418,24,387.58
2025-02-28,TW,Baidu,Hotel,desktop,A,2963,94,2,43.97
2025-01-03,TH,Baidu,Vacation,desktop,A,2741,93,7,103.58
2025-03-12,JP,Google,Flight,mobile,A,12825,533,22,343.93
2025-02-24,SG,Naver,Flight,desktop,A,2573,70,2,37.16
2025-02-25,SG,Naver,Hotel,desktop,B,4499,185,11,72.73
2025-03-19,TH,Baidu,Vacation,desktop,A,12094,342,6,407.19
2025-02-14,JP,Facebook,Vacation,desktop,A,12943,476,23,269.28
2025-02-11,TW,Twitter,Hotel,desktop,B,10862,466,24,127.18
2025-02-25,TW,Google,Flight,desktop,A,8967,341,12,107.58
2025-01-18,KR,Naver,Flight,mobile,B,2661,101,3,55.54
2025-01-14,TH,Naver,Flight,desktop,A,2760,96,6,20.18
2025-03-17,TH,Google,Vacation,mobile,A,7322,297,11,206.06
2025-01-20,SG,Facebook,Hotel,mobile,B,8622,379,16,338.7
2025-02-15,KR,Facebook,Hotel,desktop,B,14041,636,38,109.09
2025-01-25,JP,Baidu,Vacation,mobile,B,10156,416,15,499.56
2025-01-21,KR,Twitter,Hotel,mobile,B,3852,169,11,240.57
2025-02-23,SG,Google,Hotel,desktop,B,5691,262,14,271.87
2025-03-14,JP,Google,Vacation,mobile,A,3257,122,6,56.19
2025-02-09,SG,Google,Hotel,desktop,B,7227,393,21,458.88
2025-01-13,SG,Google,Flight,desktop,A,2301,86,4,75.27
2025-01-23,SG,Twitter,Vacation,mobile,A,7322,226,7,309.92
2025-01-15,SG,Facebook,Vacation,mobile,A,7660,253,7,314.69
2025-03-21,TH,Naver,Flight,desktop,B,12903,532,29,536.89
2025-01-29,JP,Facebook,Flight,desktop,B,14973,666,27,801.4
2025-02-03,KR,Baidu,Hotel,mobile,A,12895,389,17,514.97
2025-01-07,SG,Facebook,Hotel,desktop,A,10139,385,15,203.61
2025-02-10,SG,Twitter,Hotel,desktop,A,7489,207,3,49.03
2025-03-24,TH,Baidu,Flight,desktop,A,4908,156,3,134.59
2025-02-06,JP,Google,Hotel,desktop,A,11272,456,15,653.84
2025-02-28,SG,Naver,Hotel,desktop,B,7099,285,13,168.88
2025-01-17,TW,Facebook,Hotel,mobile,B,9069,414,23,346.47
2025-01-13,JP,Facebook,Vacation,desktop,A,7027,254,9,122.74
2025-03-07,TH,Naver,Vacation,desktop,A,6306,196,9,260.82
2025-01-06,TW,Twitter,Flight,desktop,B,3863,132,7,131.23
2025-02-10,SG,Baidu,Flight,desktop,A,1602,47,2,67.17
2025-01-29,SG,Baidu,Vacation,mobile,B,8099,358,16,96.9
2025-01-02,TH,Facebook,Vacation,desktop,A,8317,290,13,151.23
2025-02-17,TH,Facebook,Vacation,desktop,B,10646,455,27,627.28
2025-03-28,TH,Baidu,Flight,mobile,A,11526,363,17,303.17
2025-01-07,TW,Naver,Vacation,desktop,B,3536,153,6,63.09
2025-03-15,KR,Twitter,Hotel,mobile,A,11912,356,11,212.01
2025-02-18,JP,Google,Flight,desktop,A,6341,200,5,254.03
2025-03-07,TH,Twitter,Flight,mobile,A,890,33,1,22.28
2025-01-09,TH,Naver,Hotel,desktop,A,11602,348,15,117.76
2025-03-20,TH,Twitter,Hotel,desktop,B,5309,222,13,217.08
2025-01-02,TW,Twitter,Vacation,mobile,B,4115,159,7,100.11
2025-03-23,TW,Twitter,Vacation,mobile,B,10821,440,18,500.73
2025-03-01,TW,Facebook,Vacation,mobile,A,9665,335,8,317.88
2025-01-31,KR,Facebook,Hotel,desktop,B,5473,246,15,264.44
2025-01-01,TH,Facebook,Vacation,desktop,B,7700,388,17,452.25
2025-02-24,TH,Google,Vacation,desktop,A,8239,337,8,72.29
2025-01-08,TH,Twitter,Flight,desktop,A,2180,58,1,73.03
2025-02-24,JP,Google,Flight,desktop,A,11042,436,16,125.3
2025-03-11,TH,Facebook,Vacation,desktop,B,11012,476,21,75.92
2025-01-25,SG,Google,Vacation,mobile,B,731,35,4,34.65
2025-01-22,SG,Naver,Hotel,mobile,B,13047,519,20,350.68
2025-01-20,TH,Facebook,Flight,desktop,A,11372,384,12,60.04
2025-01-21,KR,Google,Hotel,mobile,A,944,37,3,48.01
2025-01-11,KR,Naver,Flight,mobile,A,227,7,0,3.01
2025-01-23,TW,Baidu,Vacation,desktop,B,5108,219,11,43.71
2025-03-01,TH,Twitter,Flight,mobile,B,6378,234,12,341.66
2025-01-28,SG,Naver,Vacation,desktop,B,2820,114,9,49.85
2025-03-12,TH,Naver,Vacation,mobile,B,11627,484,18,158.07
2025-03-15,TW,Baidu,Flight,desktop,B,6604,278,10,129.59
2025-03-10,KR,Twitter,Hotel,mobile,A,13557,361,12,439.85
2025-02-18,TW,Google,Flight,mobile,B,14914,727,43,855.35
2025-01-29,TW,Facebook,Flight,desktop,A,6380,209,10,156.37
2025-03-25,TH,Naver,Hotel,desktop,A,8888,257,11,249.37
2025-01-19,KR,Naver,Vacation,mobile,A,11905,359,16,453.25
2025-02-11,TH,Twitter,Hotel,mobile,B,1368,50,3,44.91
2025-02-10,SG,Twitter,Vacation,mobile,B,10276,380,26,496.17
2025-03-09,SG,Naver,Vacation,desktop,B,5128,215,9,149.6
2025-02-19,TW,Naver,Vacation,mobile,B,6184,268,6,300.66
2025-03-13,SG,Facebook,Flight,mobile,A,8118,283,11,414.35
2025-03-24,KR,Facebook,Hotel,mobile,B,8014,345,15,425.42
2025-02-05,KR,Baidu,Hotel,desktop,B,7066,301,15,286.52
2025-03-20,TW,Facebook,Hotel,mobile,B,5341,247,13,360.89
2025-01-16,KR,Google,Flight,mobile,A,13893,514,15,421.23
2025-03-24,KR,Baidu,Vacation,mobile,B,12690,503,19,420.41
2025-01-17,TH,Naver,Vacation,mobile,B,9221,372,9,314.78
2025-03-18,JP,Naver,Flight,mobile,A,3666,107,2,153.26
2025-02-05,SG,Baidu,Flight,desktop,B,258,10,1,8.1
2025-03-28,SG,Baidu,Flight,desktop,A,13956,407,14,358.38
2025-01-12,TW,Baidu,Vacation,mobile,B,1715,77,4,9.92
2025-02-11,TW,Twitter,Vacation,mobile,B,399,17,0,15.56
2025-03-23,KR,Naver,Hotel,desktop,B,7652,312,14,160.1
2025-01-05,TW,Google,Vacation,desktop,A,1112,50,0,17.09
2025-01-24,SG,Twitter,Vacation,desktop,B,13436,545,28,208.07
2025-01-08,KR,Naver,Vacation,mobile,A,11614,333,12,171.86
2025-01-29,KR,Baidu,Hotel,desktop,A,12986,374,22,300.85
2025-02-05,KR,Facebook,Flight,mobile,A,12384,394,15,455.93
2025-02-25,KR,Baidu,Flight,mobile,B,11194,477,21,327.78
2025-01-24,SG,Baidu,Hotel,desktop,B,14922,623,28,482.46
2025-01-15,SG,Baidu,Hotel,desktop,B,2668,108,4,37.42
2025-01-16,TH,Twitter,Hotel,mobile,A,5780,203,5,257.4
2025-03-26,JP,Google,Hotel,mobile,A,14444,558,24,436.84
2025-03-27,SG,Naver,Vacation,desktop,B,9980,398,12,367.57
2025-01-20,JP,Twitter,Hotel,mobile,A,3635,122,7,154.29
2025-01-18,JP,Twitter,Hotel,desktop,A,9279,283,7,114.47
2025-01-05,TW,Twitter,Flight,mobile,B,12181,479,24,153.81
2025-03-28,SG,Facebook,Vacation,mobile,B,1780,85,4,106.35
2025-03-05,JP,Naver,Flight,mobile,A,10374,305,17,102.05
2025-03-10,TW,Google,Flight,mobile,A,271,7,0,8.19
2025-01-27,KR,Facebook,Flight,desktop,A,14820,503,21,92.71
2025-02-27,SG,Google,Vacation,desktop,B,13842,670,24,918.71
2025-01-06,TW,Google,Vacation,mobile,B,3237,152,8,215.71
2025-03-02,JP,Twitter,Vacation,mobile,A,4338,129,6,155.53
2025-02-22,JP,Naver,Flight,mobile,B,3711,135,4,25.75
2025-01-30,SG,Naver,Hotel,desktop,B,4921,173,6,98.11
2025-03-05,SG,Facebook,Hotel,desktop,A,560,20,2,2.73
2025-02-28,TW,Twitter,Flight,mobile,A,3395,94,3,15.44
2025-02-09,SG,Twitter,Hotel,desktop,A,10399,317,12,229.11
2025-01-17,KR,Twitter,Hotel,desktop,A,3963,115,6,149.45
2025-01-03,JP,Baidu,Flight,mobile,A,9748,321,14,271.44
2025-03-26,JP,Facebook,Hotel,mobile,B,11564,511,28,200.77
2025-01-26,KR,Google,Vacation,desktop,B,8571,437,11,502.4
2025-01-28,JP,Facebook,Hotel,mobile,B,13572,619,37,67.68
2025-03-03,KR,Google,Hotel,desktop,A,9299,371,17,237.01
2025-01-23,KR,Baidu,Flight,desktop,B,11388,439,23,565.03
2025-02-03,TW,Facebook,Hotel,desktop,A,9076,331,7,406.42
2025-03-06,JP,Google,Vacation,mobile,B,7543,370,17,304.45
2025-02-23,JP,Google,Flight,mobile,A,8828,369,13,170.85
2025-03-01,KR,Google,Hotel,mobile,B,13643,695,44,429.19
2025-01-01,KR,Baidu,Vacation,desktop,B,12851,497,27,743.88
2025-02-10,TH,Baidu,Vacation,mobile,B,14578,591,26,732.3
2025-02-12,TH,Twitter,Hotel,desktop,B,7881,298,11,148.01
2025-02-26,SG,Naver,Vacation,desktop,B,11694,448,23,325.0
2025-01-14,KR,Twitter,Flight,mobile,A,4970,168,9,227.78
2025-01-15,KR,Facebook,Vacation,desktop,B,11686,511,20,750.07
2025-03-10,JP,Twitter,Vacation,desktop,A,4734,140,3,100.72
2025-03-02,JP,Facebook,Flight,desktop,A,12654,439,18,609.34
2025-03-15,TW,Baidu,Hotel,desktop,A,4268,130,8,191.15
2025-01-25,JP,Baidu,Hotel,mobile,A,6433,173,4,98.47
2025-03-31,TH,Twitter,Hotel,desktop,B,13624,564,22,576.39
2025-01-25,TH,Google,Flight,desktop,B,6952,360,23,396.96
2025-02-28,KR,Twitter,Flight,mobile,B,5534,215,10,22.82
2025-01-15,JP,Naver,Vacation,desktop,B,2652,103,6,145.73
2025-03-24,KR,Google,Vacation,mobile,A,4006,158,4,222.62
2025-01-30,TW,Facebook,Hotel,desktop,B,9664,432,23,516.44
2025-03-14,TW,Twitter,Vacation,desktop,B,902,35,1,46.63
2025-01-30,JP,Naver,Flight,desktop,B,7215,257,20,365.37
2025-03-13,TH,Twitter,Hotel,mobile,A,14222,442,16,351.81
2025-02-10,SG,Naver,Flight,mobile,A,9798,322,13,390.34
2025-01-06,JP,Twitter,Vacation,desktop,B,11545,441,28,107.01
2025-01-18,JP,Google,Vacation,mobile,A,11083,447,20,372.05
2025-03-03,SG,Baidu,Hotel,desktop,A,6878,224,8,104.27
2025-01-18,TW,Baidu,Hotel,desktop,A,12161,362,12,406.42
2025-01-25,SG,Facebook,Flight,mobile,B,8019,370,17,543.37
2025-02-18,JP,Naver,Hotel,desktop,B,622,20,0,22.63
2025-01-23,TH,Naver,Vacation,mobile,A,8837,250,14,255.73
2025-01-12,TW,Baidu,Hotel,mobile,A,6859,199,9,103.37
2025-02-26,TW,Twitter,Flight,mobile,A,877,21,2,9.66
2025-03-04,TW,Naver,Hotel,mobile,A,6263,194,12,196.87
2025-03-07,SG,Google,Flight,desktop,B,4454,207,9,230.13
2025-03-26,JP,Google,Vacation,desktop,B,6256,288,17,348.72
2025-01-12,SG,Twitter,Flight,desktop,A,4505,145,5,15.37
2025-02-08,SG,Naver,Flight,mobile,B,7208,319,14,149.72
2025-01-22,SG,Google,Vacation,desktop,A,8216,347,14,164.6
2025-03-23,KR,Google,Hotel,desktop,B,10290,515,29,200.57
2025-02-18,TH,Google,Flight,desktop,A,2863,116,5,44.17
2025-01-09,JP,Facebook,Vacation,desktop,A,4248,157,7,116.2
2025-03-04,KR,Twitter,Vacation,desktop,A,7332,226,12,89.64
2025-01-04,TW,Naver,Flight,mobile,A,1546,50,3,32.8
2025-01-25,TH,Naver,Flight,mobile,B,10604,450,28,295.66
2025-03-06,SG,Twitter,Hotel,mobile,B,6643,258,19,326.12
2025-02-15,JP,Naver,Flight,desktop,B,9868,421,27,286.81
2025-03-10,JP,Twitter,Flight,mobile,B,481,16,2,15.0
2025-02-21,KR,Google,Flight,desktop,B,13934,734,35,135.67
2025-03-17,SG,Facebook,Vacation,mobile,A,10801,365,18,539.66
2025-02-20,KR,Facebook,Vacation,mobile,B,9965,501,23,489.71
2025-01-06,KR,Baidu,Vacation,mobile,A,6926,212,5,213.57
2025-01-07,TW,Google,Vacation,mobile,A,7540,281,12,251.05
2025-03-11,TH,Google,Hotel,mobile,B,10047,499,28,166.54
2025-01-04,TW,Twitter,Flight,mobile,A,3679,112,4,110.34
2025-02-03,KR,Twitter,Hotel,mobile,A,14211,433,23,221.53
2025-01-02,JP,Facebook,Hotel,mobile,B,2573,103,8,89.45
2025-01-28,TH,Baidu,Flight,mobile,B,538,21,1,22.09
2025-02-23,TH,Baidu,Vacation,desktop,A,3298,105,7,77.33
2025-01-16,KR,Twitter,Vacation,desktop,B,6530,270,13,286.18
2025-02-11,KR,Naver,Vacation,mobile,B,10446,386,17,59.8
2025-03-31,JP,Facebook,Flight,desktop,B,3645,171,15,120.69
2025-01-07,KR,Naver,Flight,mobile,B,6839,288,14,170.14
2025-01-06,SG,Facebook,Vacation,mobile,A,9600,346,18,347.0
2025-01-25,TW,Baidu,Flight,mobile,B,11300,445,21,598.45
2025-03-16,TH,Google,Vacation,mobile,B,1973,98,2,123.61
2025-02-06,KR,Google,Hotel,desktop,B,2616,124,5,20.25
2025-02-27,TW,Google,Vacation,mobile,A,11785,483,15,277.59
2025-01-04,KR,Baidu,Flight,mobile,A,3483,108,0,60.37
2025-03-08,TH,Baidu,Vacation,desktop,B,3077,130,10,66.88
2025-01-07,KR,Naver,Hotel,desktop,B,7980,337,12,225.59
2025-03-06,TW,Baidu,Hotel,desktop,A,7109,208,8,221.72
2025-01-14,SG,Twitter,Hotel,desktop,B,4130,182,10,212.45
2025-03-19,JP,Twitter,Hotel,mobile,B,2950,128,5,99.24
2025-01-27,TW,Twitter,Flight,mobile,A,5191,164,3,175.45
2025-01-17,JP,Baidu,Flight,mobile,A,14495,481,23,415.46
2025-01-31,TH,Facebook,Flight,mobile,B,5297,220,17,185.77
2025-01-01,JP,Twitter,Flight,desktop,A,11262,312,13,40.23
2025-01-15,TH,Google,Flight,desktop,A,2090,79,3,16.31
2025-02-23,KR,Twitter,Vacation,desktop,B,9082,358,26,487.48
2025-01-28,JP,Google,Vacation,mobile,A,9308,365,18,516.05
2025-02-01,TW,Facebook,Vacation,desktop,A,7659,238,5,283.83
2025-03-14,TW,Twitter,Hotel,desktop,A,1913,61,3,58.67
2025-01-12,TW,Twitter,Hotel,mobile,A,552,14,0,20.0
2025-02-05,JP,Google,Vacation,mobile,A,12018,476,13,120.25
2025-01-17,KR,Baidu,Hotel,desktop,B,4198,180,16,80.49
2025-02-13,TW,Facebook,Vacation,mobile,A,9953,375,10,512.32
2025-01-30,KR,Baidu,Flight,desktop,B,10712,414,17,371.27
2025-01-05,TH,Facebook,Vacation,mobile,A,7832,256,9,316.66
2025-01-07,JP,Google,Vacation,desktop,A,5528,214,8,247.09
2025-03-18,SG,Google,Vacation,desktop,B,909,45,1,28.53
2025-01-06,TW,Facebook,Flight,desktop,A,2670,76,1,88.31
2025-03-12,SG,Naver,Vacation,mobile,A,7640,239,6,250.23
2025-03-24,KR,Facebook,Hotel,desktop,B,7206,317,17,308.86
2025-02-11,JP,Naver,Vacation,mobile,A,10390,309,15,430.1
2025-01-29,TH,Twitter,Flight,desktop,B,5158,217,13,215.42
2025-03-11,JP,Twitter,Hotel,desktop,A,6305,177,5,202.38
2025-03-30,SG,Naver,Hotel,desktop,A,9570,318,8,358.99
2025-01-11,KR,Baidu,Flight,desktop,A,6210,189,6,228.72
2025-03-28,SG,Twitter,Flight,mobile,A,3778,116,7,172.75
2025-03-26,TW,Twitter,Vacation,mobile,B,2914,121,5,66.97
2025-01-13,TH,Naver,Flight,desktop,A,6863,215,6,283.47
2025-01-05,SG,Google,Vacation,mobile,A,8513,343,19,171.64
2025-03-06,TH,Google,Hotel,mobile,B,1074,61,2,63.67
2025-01-07,TH,Baidu,Vacation,desktop,B,6111,223,15,305.99
2025-02-24,KR,Baidu,Flight,desktop,A,9962,313,15,459.26
2025-01-06,KR,Baidu,Hotel,mobile,B,7606,331,16,80.58
2025-03-04,TH,Twitter,Flight,mobile,B,5548,223,12,323.71
2025-01-21,SG,Baidu,Hotel,desktop,B,2606,98,0,72.06
2025-01-09,TH,Twitter,Hotel,desktop,B,6848,299,13,91.96
2025-01-06,SG,Twitter,Vacation,mobile,B,5161,213,10,308.76
2025-01-17,KR,Google,Hotel,desktop,A,10432,400,20,461.08
2025-02-18,JP,Naver,Flight,mobile,B,14436,580,30,457.67
2025-01-07,TW,Naver,Flight,mobile,A,12803,397,16,393.91
2025-03-14,SG,Google,Flight,desktop,A,6040,223,5,72.74
2025-02-24,JP,Google,Flight,desktop,A,7489,281,14,61.69
2025-01-27,TH,Twitter,Hotel,mobile,A,7000,212,7,158.57
2025-03-30,TH,Twitter,Flight,desktop,B,2442,93,4,82.71
2025-03-01,TH,Baidu,Hotel,mobile,B,9786,400,21,382.79
2025-03-02,TH,Baidu,Hotel,desktop,B,7592,269,12,358.78
2025-01-16,SG,Twitter,Flight,desktop,A,13925,428,19,263.04
2025-03-05,KR,Baidu,Hotel,mobile,A,7627,222,9,234.55
2025-02-20,TH,Naver,Flight,desktop,B,7740,310,16,134.62
2025-03-30,TW,Baidu,Vacation,mobile,A,5160,152,9,50.18
2025-02-13,TH,Naver,Vacation,desktop,A,6842,188,6,113.65
2025-03-03,SG,Twitter,Flight,desktop,A,13874,416,18,467.73
2025-01-31,JP,Naver,Hotel,desktop,B,786,23,0,21.53
2025-01-04,SG,Twitter,Hotel,desktop,A,13154,396,11,131.96
2025-01-12,TH,Naver,Hotel,mobile,A,9763,265,8,336.55
2025-03-20,KR,Twitter,Vacation,mobile,B,6077,238,10,123.81
2025-03-08,JP,Facebook,Flight,desktop,A,4445,143,6,186.25
2025-02-02,JP,Baidu,Hotel,mobile,B,8512,385,16,126.45
2025-03-04,TW,Naver,Flight,mobile,B,13928,569,27,372.31
2025-01-01,TH,Facebook,Hotel,desktop,A,11133,402,17,316.76
2025-01-04,KR,Naver,Vacation,mobile,B,13558,553,26,467.39
2025-02-15,TW,Facebook,Vacation,mobile,B,6093,281,18,362.56
2025-02-26,TH,Twitter,Flight,mobile,A,6865,177,9,191.84
2025-03-26,JP,Baidu,Hotel,mobile,B,5333,224,7,287.83
2025-03-10,KR,Baidu,Hotel,mobile,B,8016,317,13,344.14
2025-01-24,SG,Facebook,Flight,desktop,A,548,9,0,10.11
2025-03-15,JP,Naver,Vacation,mobile,B,8442,339,9,80.09
2025-02-14,KR,Naver,Hotel,desktop,B,13495,556,21,75.07
2025-03-16,TH,Google,Hotel,mobile,B,10379,520,26,258.34
2025-01-16,KR,Google,Flight,desktop,A,12983,504,23,715.78
2025-01-03,JP,Facebook,Hotel,desktop,A,7720,276,10,366.5
2025-01-06,TH,Naver,Hotel,desktop,B,3053,129,7,25.6
2025-03-31,SG,Baidu,Hotel,mobile,A,4063,122,8,110.71
2025-01-08,TW,Twitter,Flight,mobile,B,11610,461,25,132.92
2025-03-26,KR,Baidu,Vacation,desktop,A,7888,245,12,141.31
2025-03-07,TW,Naver,Hotel,desktop,B,5423,216,9,310.89
2025-01-14,KR,Baidu,Vacation,desktop,A,4396,134,10,138.64
2025-03-19,TH,Google,Vacation,desktop,B,4185,212,11,296.01
2025-01-13,KR,Naver,Vacation,mobile,A,10364,290,16,354.17
2025-01-13,TH,Facebook,Vacation,mobile,A,3346,113,5,34.85
2025-02-21,KR,Twitter,Vacation,mobile,A,13674,424,14,603.07
2025-01-26,KR,Facebook,Vacation,desktop,A,946,26,1,31.38
2025-01-27,TH,Naver,Flight,desktop,B,7061,271,13,143.73
2025-01-18,SG,Baidu,Flight,desktop,A,12710,386,13,52.48
2025-02-24,JP,Twitter,Flight,mobile,A,13249,391,8,189.57
2025-01-03,SG,Facebook,Flight,desktop,B,13568,587,32,348.92
2025-01-23,KR,Google,Vacation,mobile,B,9364,479,27,385.12
2025-02-19,JP,Facebook,Hotel,mobile,A,12296,422,15,205.25
2025-02-13,KR,Baidu,Vacation,desktop,A,10622,320,13,277.63
